"PATHWAY_ID","PATHWAY_NAME","GENE_ID","GENE_SYMBOL"
"bioplanet_810","Lipid and lipoprotein metabolism",10005,"ACOT8"
"bioplanet_810","Lipid and lipoprotein metabolism",10025,"MED16"
"bioplanet_810","Lipid and lipoprotein metabolism",10087,"COL4A3BP"
"bioplanet_810","Lipid and lipoprotein metabolism",10162,"LPCAT3"
"bioplanet_810","Lipid and lipoprotein metabolism",10390,"CEPT1"
"bioplanet_810","Lipid and lipoprotein metabolism",10400,"PEMT"
"bioplanet_810","Lipid and lipoprotein metabolism",10413,"YAP1"
"bioplanet_810","Lipid and lipoprotein metabolism",10423,"CDIPT"
"bioplanet_810","Lipid and lipoprotein metabolism",10478,"SLC25A17"
"bioplanet_810","Lipid and lipoprotein metabolism",10498,"CARM1"
"bioplanet_810","Lipid and lipoprotein metabolism",10499,"NCOA2"
"bioplanet_810","Lipid and lipoprotein metabolism",10554,"AGPAT1"
"bioplanet_810","Lipid and lipoprotein metabolism",10555,"AGPAT2"
"bioplanet_810","Lipid and lipoprotein metabolism",10558,"SPTLC1"
"bioplanet_810","Lipid and lipoprotein metabolism",10599,"SLCO1B1"
"bioplanet_810","Lipid and lipoprotein metabolism",10654,"PMVK"
"bioplanet_810","Lipid and lipoprotein metabolism",10682,"EBP"
"bioplanet_810","Lipid and lipoprotein metabolism",10715,"CERS1"
"bioplanet_810","Lipid and lipoprotein metabolism",10825,"NEU3"
"bioplanet_810","Lipid and lipoprotein metabolism",10858,"CYP46A1"
"bioplanet_810","Lipid and lipoprotein metabolism",10891,"PPARGC1A"
"bioplanet_810","Lipid and lipoprotein metabolism",10998,"SLC27A5"
"bioplanet_810","Lipid and lipoprotein metabolism",11001,"SLC27A2"
"bioplanet_810","Lipid and lipoprotein metabolism",11010,"GLIPR1"
"bioplanet_810","Lipid and lipoprotein metabolism",11145,"PLA2G16"
"bioplanet_810","Lipid and lipoprotein metabolism",11343,"MGLL"
"bioplanet_810","Lipid and lipoprotein metabolism",22901,"ARSG"
"bioplanet_810","Lipid and lipoprotein metabolism",22908,"SACM1L"
"bioplanet_810","Lipid and lipoprotein metabolism",23054,"NCOA6"
"bioplanet_810","Lipid and lipoprotein metabolism",23097,"CDK19"
"bioplanet_810","Lipid and lipoprotein metabolism",23171,"GPD1L"
"bioplanet_810","Lipid and lipoprotein metabolism",23175,"LPIN1"
"bioplanet_810","Lipid and lipoprotein metabolism",23179,"RGL1"
"bioplanet_810","Lipid and lipoprotein metabolism",23305,"ACSL6"
"bioplanet_810","Lipid and lipoprotein metabolism",23309,"SIN3B"
"bioplanet_810","Lipid and lipoprotein metabolism",23389,"MED13L"
"bioplanet_810","Lipid and lipoprotein metabolism",23396,"PIP5K1C"
"bioplanet_810","Lipid and lipoprotein metabolism",23446,"SLC44A1"
"bioplanet_810","Lipid and lipoprotein metabolism",23533,"PIK3R5"
"bioplanet_810","Lipid and lipoprotein metabolism",23600,"AMACR"
"bioplanet_810","Lipid and lipoprotein metabolism",23646,"PLD3"
"bioplanet_810","Lipid and lipoprotein metabolism",23760,"PITPNB"
"bioplanet_810","Lipid and lipoprotein metabolism",23761,"PISD"
"bioplanet_810","Lipid and lipoprotein metabolism",25870,"SUMF2"
"bioplanet_810","Lipid and lipoprotein metabolism",25937,"WWTR1"
"bioplanet_810","Lipid and lipoprotein metabolism",25942,"SIN3A"
"bioplanet_810","Lipid and lipoprotein metabolism",26061,"HACL1"
"bioplanet_810","Lipid and lipoprotein metabolism",26119,"LDLRAP1"
"bioplanet_810","Lipid and lipoprotein metabolism",26230,"TIAM2"
"bioplanet_810","Lipid and lipoprotein metabolism",26279,"PLA2G2D"
"bioplanet_810","Lipid and lipoprotein metabolism",27063,"ANKRD1"
"bioplanet_810","Lipid and lipoprotein metabolism",27124,"INPP5J"
"bioplanet_810","Lipid and lipoprotein metabolism",27242,"TNFRSF21"
"bioplanet_810","Lipid and lipoprotein metabolism",28234,"SLCO1B3"
"bioplanet_810","Lipid and lipoprotein metabolism",29079,"MED4"
"bioplanet_810","Lipid and lipoprotein metabolism",29841,"GRHL1"
"bioplanet_810","Lipid and lipoprotein metabolism",29881,"NPC1L1"
"bioplanet_810","Lipid and lipoprotein metabolism",29956,"CERS2"
"bioplanet_810","Lipid and lipoprotein metabolism",30814,"PLA2G2E"
"bioplanet_810","Lipid and lipoprotein metabolism",30849,"PIK3R4"
"bioplanet_810","Lipid and lipoprotein metabolism",50486,"G0S2"
"bioplanet_810","Lipid and lipoprotein metabolism",50487,"PLA2G3"
"bioplanet_810","Lipid and lipoprotein metabolism",50640,"PNPLA8"
"bioplanet_810","Lipid and lipoprotein metabolism",50814,"NSDHL"
"bioplanet_810","Lipid and lipoprotein metabolism",51003,"MED31"
"bioplanet_810","Lipid and lipoprotein metabolism",51099,"ABHD5"
"bioplanet_810","Lipid and lipoprotein metabolism",51109,"RDH11"
"bioplanet_810","Lipid and lipoprotein metabolism",51128,"SAR1B"
"bioplanet_810","Lipid and lipoprotein metabolism",51129,"ANGPTL4"
"bioplanet_810","Lipid and lipoprotein metabolism",51144,"HSD17B12"
"bioplanet_810","Lipid and lipoprotein metabolism",51302,"CYP39A1"
"bioplanet_810","Lipid and lipoprotein metabolism",51422,"PRKAG2"
"bioplanet_810","Lipid and lipoprotein metabolism",51478,"HSD17B7"
"bioplanet_810","Lipid and lipoprotein metabolism",51586,"MED15"
"bioplanet_810","Lipid and lipoprotein metabolism",51703,"ACSL5"
"bioplanet_810","Lipid and lipoprotein metabolism",51763,"INPP5K"
"bioplanet_810","Lipid and lipoprotein metabolism",53630,"BCO1"
"bioplanet_810","Lipid and lipoprotein metabolism",54600,"UGT1A9"
"bioplanet_810","Lipid and lipoprotein metabolism",54675,"CRLS1"
"bioplanet_810","Lipid and lipoprotein metabolism",54677,"CROT"
"bioplanet_810","Lipid and lipoprotein metabolism",54797,"MED18"
"bioplanet_810","Lipid and lipoprotein metabolism",54898,"ELOVL2"
"bioplanet_810","Lipid and lipoprotein metabolism",54947,"LPCAT2"
"bioplanet_810","Lipid and lipoprotein metabolism",55090,"MED9"
"bioplanet_810","Lipid and lipoprotein metabolism",55224,"ETNK2"
"bioplanet_810","Lipid and lipoprotein metabolism",55300,"PI4K2B"
"bioplanet_810","Lipid and lipoprotein metabolism",55304,"SPTLC3"
"bioplanet_810","Lipid and lipoprotein metabolism",55326,"AGPAT5"
"bioplanet_810","Lipid and lipoprotein metabolism",55331,"ACER3"
"bioplanet_810","Lipid and lipoprotein metabolism",55361,"PI4K2A"
"bioplanet_810","Lipid and lipoprotein metabolism",55500,"ETNK1"
"bioplanet_810","Lipid and lipoprotein metabolism",55512,"SMPD3"
"bioplanet_810","Lipid and lipoprotein metabolism",55588,"MED29"
"bioplanet_810","Lipid and lipoprotein metabolism",55627,"SMPD4"
"bioplanet_810","Lipid and lipoprotein metabolism",55697,"VAC14"
"bioplanet_810","Lipid and lipoprotein metabolism",55711,"FAR2"
"bioplanet_810","Lipid and lipoprotein metabolism",56261,"GPCPD1"
"bioplanet_810","Lipid and lipoprotein metabolism",56623,"INPP5E"
"bioplanet_810","Lipid and lipoprotein metabolism",56624,"ASAH2"
"bioplanet_810","Lipid and lipoprotein metabolism",56848,"SPHK2"
"bioplanet_810","Lipid and lipoprotein metabolism",56894,"AGPAT3"
"bioplanet_810","Lipid and lipoprotein metabolism",56895,"AGPAT4"
"bioplanet_810","Lipid and lipoprotein metabolism",56994,"CHPT1"
"bioplanet_810","Lipid and lipoprotein metabolism",57104,"PNPLA2"
"bioplanet_810","Lipid and lipoprotein metabolism",57153,"SLC44A2"
"bioplanet_810","Lipid and lipoprotein metabolism",57678,"GPAM"
"bioplanet_810","Lipid and lipoprotein metabolism",57704,"GBA2"
"bioplanet_810","Lipid and lipoprotein metabolism",57733,"GBA3"
"bioplanet_810","Lipid and lipoprotein metabolism",57761,"TRIB3"
"bioplanet_810","Lipid and lipoprotein metabolism",60481,"ELOVL5"
"bioplanet_810","Lipid and lipoprotein metabolism",64240,"ABCG5"
"bioplanet_810","Lipid and lipoprotein metabolism",64241,"ABCG8"
"bioplanet_810","Lipid and lipoprotein metabolism",64419,"MTMR14"
"bioplanet_810","Lipid and lipoprotein metabolism",64600,"PLA2G2F"
"bioplanet_810","Lipid and lipoprotein metabolism",64781,"CERK"
"bioplanet_810","Lipid and lipoprotein metabolism",64834,"ELOVL1"
"bioplanet_810","Lipid and lipoprotein metabolism",64900,"LPIN3"
"bioplanet_810","Lipid and lipoprotein metabolism",79071,"ELOVL6"
"bioplanet_810","Lipid and lipoprotein metabolism",79143,"MBOAT7"
"bioplanet_810","Lipid and lipoprotein metabolism",79603,"CERS4"
"bioplanet_810","Lipid and lipoprotein metabolism",79642,"ARSJ"
"bioplanet_810","Lipid and lipoprotein metabolism",79644,"SRD5A3"
"bioplanet_810","Lipid and lipoprotein metabolism",79718,"TBL1XR1"
"bioplanet_810","Lipid and lipoprotein metabolism",79887,"PLBD1"
"bioplanet_810","Lipid and lipoprotein metabolism",79888,"LPCAT1"
"bioplanet_810","Lipid and lipoprotein metabolism",79993,"ELOVL7"
"bioplanet_810","Lipid and lipoprotein metabolism",80205,"CHD9"
"bioplanet_810","Lipid and lipoprotein metabolism",80270,"HSD3B7"
"bioplanet_810","Lipid and lipoprotein metabolism",80339,"PNPLA3"
"bioplanet_810","Lipid and lipoprotein metabolism",80736,"SLC44A4"
"bioplanet_810","Lipid and lipoprotein metabolism",80765,"STARD5"
"bioplanet_810","Lipid and lipoprotein metabolism",81490,"PTDSS2"
"bioplanet_810","Lipid and lipoprotein metabolism",81537,"SGPP1"
"bioplanet_810","Lipid and lipoprotein metabolism",81579,"PLA2G12A"
"bioplanet_810","Lipid and lipoprotein metabolism",81693,"AMN"
"bioplanet_810","Lipid and lipoprotein metabolism",81857,"MED25"
"bioplanet_810","Lipid and lipoprotein metabolism",83401,"ELOVL3"
"bioplanet_810","Lipid and lipoprotein metabolism",84188,"FAR1"
"bioplanet_810","Lipid and lipoprotein metabolism",84246,"MED10"
"bioplanet_810","Lipid and lipoprotein metabolism",84649,"DGAT2"
"bioplanet_810","Lipid and lipoprotein metabolism",84693,"MCEE"
"bioplanet_810","Lipid and lipoprotein metabolism",84803,"AGPAT9"
"bioplanet_810","Lipid and lipoprotein metabolism",85441,"HELZ2"
"bioplanet_810","Lipid and lipoprotein metabolism",85465,"EPT1"
"bioplanet_810","Lipid and lipoprotein metabolism",90390,"MED30"
"bioplanet_810","Lipid and lipoprotein metabolism",91012,"CERS5"
"bioplanet_810","Lipid and lipoprotein metabolism",91734,"IDI2"
"bioplanet_810","Lipid and lipoprotein metabolism",93492,"TPTE2"
"bioplanet_810","Lipid and lipoprotein metabolism",96764,"TGS1"
"bioplanet_810","Lipid and lipoprotein metabolism",112950,"MED8"
"bioplanet_810","Lipid and lipoprotein metabolism",116519,"APOA5"
"bioplanet_810","Lipid and lipoprotein metabolism",120227,"CYP2R1"
"bioplanet_810","Lipid and lipoprotein metabolism",122618,"PLD4"
"bioplanet_810","Lipid and lipoprotein metabolism",123099,"DEGS2"
"bioplanet_810","Lipid and lipoprotein metabolism",123745,"PLA2G4E"
"bioplanet_810","Lipid and lipoprotein metabolism",125981,"ACER1"
"bioplanet_810","Lipid and lipoprotein metabolism",126969,"SLC44A3"
"bioplanet_810","Lipid and lipoprotein metabolism",129642,"MBOAT2"
"bioplanet_810","Lipid and lipoprotein metabolism",129807,"NEU4"
"bioplanet_810","Lipid and lipoprotein metabolism",130367,"SGPP2"
"bioplanet_810","Lipid and lipoprotein metabolism",133522,"PPARGC1B"
"bioplanet_810","Lipid and lipoprotein metabolism",134429,"STARD4"
"bioplanet_810","Lipid and lipoprotein metabolism",137964,"AGPAT6"
"bioplanet_810","Lipid and lipoprotein metabolism",146850,"PIK3R6"
"bioplanet_810","Lipid and lipoprotein metabolism",147323,"STARD6"
"bioplanet_810","Lipid and lipoprotein metabolism",150763,"GPAT2"
"bioplanet_810","Lipid and lipoprotein metabolism",151056,"PLB1"
"bioplanet_810","Lipid and lipoprotein metabolism",151742,"PPM1L"
"bioplanet_810","Lipid and lipoprotein metabolism",153642,"ARSK"
"bioplanet_810","Lipid and lipoprotein metabolism",154141,"MBOAT1"
"bioplanet_810","Lipid and lipoprotein metabolism",162466,"PHOSPHO1"
"bioplanet_810","Lipid and lipoprotein metabolism",166929,"SGMS2"
"bioplanet_810","Lipid and lipoprotein metabolism",200576,"PIKFYVE"
"bioplanet_810","Lipid and lipoprotein metabolism",201164,"PLD6"
"bioplanet_810","Lipid and lipoprotein metabolism",204219,"CERS3"
"bioplanet_810","Lipid and lipoprotein metabolism",204962,"SLC44A5"
"bioplanet_810","Lipid and lipoprotein metabolism",219541,"MED19"
"bioplanet_810","Lipid and lipoprotein metabolism",253558,"LCLAT1"
"bioplanet_810","Lipid and lipoprotein metabolism",253782,"CERS6"
"bioplanet_810","Lipid and lipoprotein metabolism",254531,"LPCAT4"
"bioplanet_810","Lipid and lipoprotein metabolism",255189,"PLA2G4F"
"bioplanet_810","Lipid and lipoprotein metabolism",259230,"SGMS1"
"bioplanet_810","Lipid and lipoprotein metabolism",283748,"PLA2G4D"
"bioplanet_810","Lipid and lipoprotein metabolism",285362,"SUMF1"
"bioplanet_810","Lipid and lipoprotein metabolism",339221,"ENPP7"
"bioplanet_810","Lipid and lipoprotein metabolism",340075,"ARSI"
"bioplanet_810","Lipid and lipoprotein metabolism",340485,"ACER2"
"bioplanet_810","Lipid and lipoprotein metabolism",347527,"ARSH"
"bioplanet_810","Lipid and lipoprotein metabolism",376497,"SLC27A1"
"bioplanet_810","Lipid and lipoprotein metabolism",400569,"MED11"
"bioplanet_810","Lipid and lipoprotein metabolism",100137049,"PLA2G4B"
"bioplanet_844","Vitamin B12 metabolism",12,"SERPINA3"
"bioplanet_844","Vitamin B12 metabolism",19,"ABCA1"
"bioplanet_844","Vitamin B12 metabolism",213,"ALB"
"bioplanet_844","Vitamin B12 metabolism",335,"APOA1"
"bioplanet_844","Vitamin B12 metabolism",338,"APOB"
"bioplanet_844","Vitamin B12 metabolism",348,"APOE"
"bioplanet_844","Vitamin B12 metabolism",875,"CBS"
"bioplanet_844","Vitamin B12 metabolism",949,"SCARB1"
"bioplanet_844","Vitamin B12 metabolism",1401,"CRP"
"bioplanet_844","Vitamin B12 metabolism",1491,"CTH"
"bioplanet_844","Vitamin B12 metabolism",2147,"F2"
"bioplanet_844","Vitamin B12 metabolism",2155,"F7"
"bioplanet_844","Vitamin B12 metabolism",2694,"GIF"
"bioplanet_844","Vitamin B12 metabolism",3039,"HBA1"
"bioplanet_844","Vitamin B12 metabolism",3040,"HBA2"
"bioplanet_844","Vitamin B12 metabolism",3043,"HBB"
"bioplanet_844","Vitamin B12 metabolism",3383,"ICAM1"
"bioplanet_844","Vitamin B12 metabolism",3458,"IFNG"
"bioplanet_844","Vitamin B12 metabolism",3553,"IL1B"
"bioplanet_844","Vitamin B12 metabolism",3569,"IL6"
"bioplanet_844","Vitamin B12 metabolism",3630,"INS"
"bioplanet_844","Vitamin B12 metabolism",3643,"INSR"
"bioplanet_844","Vitamin B12 metabolism",3949,"LDLR"
"bioplanet_844","Vitamin B12 metabolism",4036,"LRP2"
"bioplanet_844","Vitamin B12 metabolism",4143,"MAT1A"
"bioplanet_844","Vitamin B12 metabolism",4353,"MPO"
"bioplanet_844","Vitamin B12 metabolism",4524,"MTHFR"
"bioplanet_844","Vitamin B12 metabolism",4548,"MTR"
"bioplanet_844","Vitamin B12 metabolism",4552,"MTRR"
"bioplanet_844","Vitamin B12 metabolism",4594,"MUT"
"bioplanet_844","Vitamin B12 metabolism",4790,"NFKB1"
"bioplanet_844","Vitamin B12 metabolism",4791,"NFKB2"
"bioplanet_844","Vitamin B12 metabolism",5054,"SERPINE1"
"bioplanet_844","Vitamin B12 metabolism",5327,"PLAT"
"bioplanet_844","Vitamin B12 metabolism",5340,"PLG"
"bioplanet_844","Vitamin B12 metabolism",5970,"RELA"
"bioplanet_844","Vitamin B12 metabolism",6288,"SAA1"
"bioplanet_844","Vitamin B12 metabolism",6289,"SAA2"
"bioplanet_844","Vitamin B12 metabolism",6291,"SAA4"
"bioplanet_844","Vitamin B12 metabolism",6347,"CCL2"
"bioplanet_844","Vitamin B12 metabolism",6352,"CCL5"
"bioplanet_844","Vitamin B12 metabolism",6472,"SHMT2"
"bioplanet_844","Vitamin B12 metabolism",6647,"SOD1"
"bioplanet_844","Vitamin B12 metabolism",6648,"SOD2"
"bioplanet_844","Vitamin B12 metabolism",6649,"SOD3"
"bioplanet_844","Vitamin B12 metabolism",6947,"TCN1"
"bioplanet_844","Vitamin B12 metabolism",6948,"TCN2"
"bioplanet_844","Vitamin B12 metabolism",7124,"TNF"
"bioplanet_844","Vitamin B12 metabolism",8029,"CUBN"
"bioplanet_844","Vitamin B12 metabolism",84693,"MCEE"
"bioplanet_844","Vitamin B12 metabolism",326625,"MMAB"
"bioplanet_844","Vitamin B12 metabolism",100528017,"SAA2-SAA4"
"bioplanet_890","Axon guidance",25,"ABL1"
"bioplanet_890","Axon guidance",27,"ABL2"
"bioplanet_890","Axon guidance",160,"AP2A1"
"bioplanet_890","Axon guidance",161,"AP2A2"
"bioplanet_890","Axon guidance",163,"AP2B1"
"bioplanet_890","Axon guidance",214,"ALCAM"
"bioplanet_890","Axon guidance",286,"ANK1"
"bioplanet_890","Axon guidance",287,"ANK2"
"bioplanet_890","Axon guidance",288,"ANK3"
"bioplanet_890","Axon guidance",387,"RHOA"
"bioplanet_890","Axon guidance",388,"RHOB"
"bioplanet_890","Axon guidance",389,"RHOC"
"bioplanet_890","Axon guidance",391,"RHOG"
"bioplanet_890","Axon guidance",775,"CACNA1C"
"bioplanet_890","Axon guidance",776,"CACNA1D"
"bioplanet_890","Axon guidance",778,"CACNA1F"
"bioplanet_890","Axon guidance",779,"CACNA1S"
"bioplanet_890","Axon guidance",782,"CACNB1"
"bioplanet_890","Axon guidance",783,"CACNB2"
"bioplanet_890","Axon guidance",784,"CACNB3"
"bioplanet_890","Axon guidance",785,"CACNB4"
"bioplanet_890","Axon guidance",971,"CD72"
"bioplanet_890","Axon guidance",983,"CDK1"
"bioplanet_890","Axon guidance",998,"CDC42"
"bioplanet_890","Axon guidance",1020,"CDK5"
"bioplanet_890","Axon guidance",1072,"CFL1"
"bioplanet_890","Axon guidance",1073,"CFL2"
"bioplanet_890","Axon guidance",1173,"AP2M1"
"bioplanet_890","Axon guidance",1175,"AP2S1"
"bioplanet_890","Axon guidance",1211,"CLTA"
"bioplanet_890","Axon guidance",1213,"CLTC"
"bioplanet_890","Axon guidance",1272,"CNTN1"
"bioplanet_890","Axon guidance",1277,"COL1A1"
"bioplanet_890","Axon guidance",1278,"COL1A2"
"bioplanet_890","Axon guidance",1280,"COL2A1"
"bioplanet_890","Axon guidance",1281,"COL3A1"
"bioplanet_890","Axon guidance",1282,"COL4A1"
"bioplanet_890","Axon guidance",1284,"COL4A2"
"bioplanet_890","Axon guidance",1285,"COL4A3"
"bioplanet_890","Axon guidance",1286,"COL4A4"
"bioplanet_890","Axon guidance",1287,"COL4A5"
"bioplanet_890","Axon guidance",1289,"COL5A1"
"bioplanet_890","Axon guidance",1290,"COL5A2"
"bioplanet_890","Axon guidance",1291,"COL6A1"
"bioplanet_890","Axon guidance",1292,"COL6A2"
"bioplanet_890","Axon guidance",1293,"COL6A3"
"bioplanet_890","Axon guidance",1297,"COL9A1"
"bioplanet_890","Axon guidance",1298,"COL9A2"
"bioplanet_890","Axon guidance",1299,"COL9A3"
"bioplanet_890","Axon guidance",1385,"CREB1"
"bioplanet_890","Axon guidance",1400,"CRMP1"
"bioplanet_890","Axon guidance",1457,"CSNK2A1"
"bioplanet_890","Axon guidance",1459,"CSNK2A2"
"bioplanet_890","Axon guidance",1460,"CSNK2B"
"bioplanet_890","Axon guidance",1463,"NCAN"
"bioplanet_890","Axon guidance",1630,"DCC"
"bioplanet_890","Axon guidance",1641,"DCX"
"bioplanet_890","Axon guidance",1739,"DLG1"
"bioplanet_890","Axon guidance",1741,"DLG3"
"bioplanet_890","Axon guidance",1742,"DLG4"
"bioplanet_890","Axon guidance",1759,"DNM1"
"bioplanet_890","Axon guidance",1785,"DNM2"
"bioplanet_890","Axon guidance",1793,"DOCK1"
"bioplanet_890","Axon guidance",1808,"DPYSL2"
"bioplanet_890","Axon guidance",1809,"DPYSL3"
"bioplanet_890","Axon guidance",1942,"EFNA1"
"bioplanet_890","Axon guidance",1943,"EFNA2"
"bioplanet_890","Axon guidance",1944,"EFNA3"
"bioplanet_890","Axon guidance",1945,"EFNA4"
"bioplanet_890","Axon guidance",1946,"EFNA5"
"bioplanet_890","Axon guidance",1947,"EFNB1"
"bioplanet_890","Axon guidance",1948,"EFNB2"
"bioplanet_890","Axon guidance",1949,"EFNB3"
"bioplanet_890","Axon guidance",1956,"EGFR"
"bioplanet_890","Axon guidance",1969,"EPHA2"
"bioplanet_890","Axon guidance",2041,"EPHA1"
"bioplanet_890","Axon guidance",2042,"EPHA3"
"bioplanet_890","Axon guidance",2043,"EPHA4"
"bioplanet_890","Axon guidance",2044,"EPHA5"
"bioplanet_890","Axon guidance",2045,"EPHA7"
"bioplanet_890","Axon guidance",2046,"EPHA8"
"bioplanet_890","Axon guidance",2047,"EPHB1"
"bioplanet_890","Axon guidance",2048,"EPHB2"
"bioplanet_890","Axon guidance",2049,"EPHB3"
"bioplanet_890","Axon guidance",2050,"EPHB4"
"bioplanet_890","Axon guidance",2051,"EPHB6"
"bioplanet_890","Axon guidance",2064,"ERBB2"
"bioplanet_890","Axon guidance",2242,"FES"
"bioplanet_890","Axon guidance",2260,"FGFR1"
"bioplanet_890","Axon guidance",2534,"FYN"
"bioplanet_890","Axon guidance",2668,"GDNF"
"bioplanet_890","Axon guidance",2674,"GFRA1"
"bioplanet_890","Axon guidance",2675,"GFRA2"
"bioplanet_890","Axon guidance",2770,"GNAI1"
"bioplanet_890","Axon guidance",2771,"GNAI2"
"bioplanet_890","Axon guidance",2773,"GNAI3"
"bioplanet_890","Axon guidance",2817,"GPC1"
"bioplanet_890","Axon guidance",2885,"GRB2"
"bioplanet_890","Axon guidance",2909,"ARHGAP35"
"bioplanet_890","Axon guidance",2932,"GSK3B"
"bioplanet_890","Axon guidance",3265,"HRAS"
"bioplanet_890","Axon guidance",3320,"HSP90AA1"
"bioplanet_890","Axon guidance",3326,"HSP90AB1"
"bioplanet_890","Axon guidance",3672,"ITGA1"
"bioplanet_890","Axon guidance",3673,"ITGA2"
"bioplanet_890","Axon guidance",3674,"ITGA2B"
"bioplanet_890","Axon guidance",3678,"ITGA5"
"bioplanet_890","Axon guidance",3680,"ITGA9"
"bioplanet_890","Axon guidance",3685,"ITGAV"
"bioplanet_890","Axon guidance",3688,"ITGB1"
"bioplanet_890","Axon guidance",3690,"ITGB3"
"bioplanet_890","Axon guidance",3785,"KCNQ2"
"bioplanet_890","Axon guidance",3786,"KCNQ3"
"bioplanet_890","Axon guidance",3845,"KRAS"
"bioplanet_890","Axon guidance",3897,"L1CAM"
"bioplanet_890","Axon guidance",3912,"LAMB1"
"bioplanet_890","Axon guidance",3915,"LAMC1"
"bioplanet_890","Axon guidance",3983,"ABLIM1"
"bioplanet_890","Axon guidance",3984,"LIMK1"
"bioplanet_890","Axon guidance",3985,"LIMK2"
"bioplanet_890","Axon guidance",4233,"MET"
"bioplanet_890","Axon guidance",4478,"MSN"
"bioplanet_890","Axon guidance",4627,"MYH9"
"bioplanet_890","Axon guidance",4628,"MYH10"
"bioplanet_890","Axon guidance",4629,"MYH11"
"bioplanet_890","Axon guidance",4637,"MYL6"
"bioplanet_890","Axon guidance",4651,"MYO10"
"bioplanet_890","Axon guidance",4684,"NCAM1"
"bioplanet_890","Axon guidance",4690,"NCK1"
"bioplanet_890","Axon guidance",4756,"NEO1"
"bioplanet_890","Axon guidance",4772,"NFATC1"
"bioplanet_890","Axon guidance",4773,"NFATC2"
"bioplanet_890","Axon guidance",4775,"NFATC3"
"bioplanet_890","Axon guidance",4776,"NFATC4"
"bioplanet_890","Axon guidance",4893,"NRAS"
"bioplanet_890","Axon guidance",4897,"NRCAM"
"bioplanet_890","Axon guidance",4902,"NRTN"
"bioplanet_890","Axon guidance",4917,"NTN3"
"bioplanet_890","Axon guidance",5058,"PAK1"
"bioplanet_890","Axon guidance",5062,"PAK2"
"bioplanet_890","Axon guidance",5063,"PAK3"
"bioplanet_890","Axon guidance",5216,"PFN1"
"bioplanet_890","Axon guidance",5217,"PFN2"
"bioplanet_890","Axon guidance",5306,"PITPNA"
"bioplanet_890","Axon guidance",5335,"PLCG1"
"bioplanet_890","Axon guidance",5361,"PLXNA1"
"bioplanet_890","Axon guidance",5362,"PLXNA2"
"bioplanet_890","Axon guidance",5364,"PLXNB1"
"bioplanet_890","Axon guidance",5365,"PLXNB3"
"bioplanet_890","Axon guidance",5530,"PPP3CA"
"bioplanet_890","Axon guidance",5532,"PPP3CB"
"bioplanet_890","Axon guidance",5533,"PPP3CC"
"bioplanet_890","Axon guidance",5534,"PPP3R1"
"bioplanet_890","Axon guidance",5535,"PPP3R2"
"bioplanet_890","Axon guidance",5588,"PRKCQ"
"bioplanet_890","Axon guidance",5594,"MAPK1"
"bioplanet_890","Axon guidance",5595,"MAPK3"
"bioplanet_890","Axon guidance",5604,"MAP2K1"
"bioplanet_890","Axon guidance",5605,"MAP2K2"
"bioplanet_890","Axon guidance",5621,"PRNP"
"bioplanet_890","Axon guidance",5623,"PSPN"
"bioplanet_890","Axon guidance",5747,"PTK2"
"bioplanet_890","Axon guidance",5781,"PTPN11"
"bioplanet_890","Axon guidance",5786,"PTPRA"
"bioplanet_890","Axon guidance",5788,"PTPRC"
"bioplanet_890","Axon guidance",5879,"RAC1"
"bioplanet_890","Axon guidance",5880,"RAC2"
"bioplanet_890","Axon guidance",5881,"RAC3"
"bioplanet_890","Axon guidance",5894,"RAF1"
"bioplanet_890","Axon guidance",5921,"RASA1"
"bioplanet_890","Axon guidance",5962,"RDX"
"bioplanet_890","Axon guidance",5998,"RGS3"
"bioplanet_890","Axon guidance",6091,"ROBO1"
"bioplanet_890","Axon guidance",6092,"ROBO2"
"bioplanet_890","Axon guidance",6093,"ROCK1"
"bioplanet_890","Axon guidance",6195,"RPS6KA1"
"bioplanet_890","Axon guidance",6196,"RPS6KA2"
"bioplanet_890","Axon guidance",6197,"RPS6KA3"
"bioplanet_890","Axon guidance",6237,"RRAS"
"bioplanet_890","Axon guidance",6323,"SCN1A"
"bioplanet_890","Axon guidance",6324,"SCN1B"
"bioplanet_890","Axon guidance",6326,"SCN2A"
"bioplanet_890","Axon guidance",6327,"SCN2B"
"bioplanet_890","Axon guidance",6328,"SCN3A"
"bioplanet_890","Axon guidance",6329,"SCN4A"
"bioplanet_890","Axon guidance",6331,"SCN5A"
"bioplanet_890","Axon guidance",6332,"SCN7A"
"bioplanet_890","Axon guidance",6334,"SCN8A"
"bioplanet_890","Axon guidance",6335,"SCN9A"
"bioplanet_890","Axon guidance",6386,"SDCBP"
"bioplanet_890","Axon guidance",6387,"CXCL12"
"bioplanet_890","Axon guidance",6405,"SEMA3F"
"bioplanet_890","Axon guidance",6456,"SH3GL2"
"bioplanet_890","Axon guidance",6477,"SIAH1"
"bioplanet_890","Axon guidance",6478,"SIAH2"
"bioplanet_890","Axon guidance",6585,"SLIT1"
"bioplanet_890","Axon guidance",6586,"SLIT3"
"bioplanet_890","Axon guidance",6654,"SOS1"
"bioplanet_890","Axon guidance",6655,"SOS2"
"bioplanet_890","Axon guidance",6708,"SPTA1"
"bioplanet_890","Axon guidance",6709,"SPTAN1"
"bioplanet_890","Axon guidance",6710,"SPTB"
